,doc_sentiments,documents,zone_sentiments
45,-3.3036130536130535,"['Pete Buttigieg says Bernie Sanders may lack the ""novelty"" to win in 2020', 'South Bend', ' Indiana', ' Mayor Pete Buttigieg said in an interview with the New York Times that ""people were refreshed by the novelty"" of the progressive proposals ...']","[-0.5833333333333334, 0, 0, -2.72027972027972]"
46,-1.7205882352941178,"['Pete Buttigieg Just Had One Hell of a Week', 'Less than a minute after sitting down with South Bend Mayor Pete Buttigieg', "" Ellen DeGeneres gave voice to the obvious. “It's happening fast"", ' right?” she said', ' of ...']","[0, 0, -0.25, -1.4705882352941178, 0]"
47,-0.9184236947791165,"['Mayor Pete Buttigieg on a religious left revival', ""Toluse Olorunnipa on the staffing turmoil within the Department of Homeland Security. Sarah Pulliam Bailey on likely presidential candidate Pete Buttigieg's faith ...""]","[-1.0208333333333333, 0.10240963855421684]"
48,1.8640929064657878,"[""Buttigieg addresses demoting city's black police chief"", 'At a CNN Town Hall', ' 2020 Democratic presidential candidate Mayor Pete Buttigieg addresses his controversial decision to demote South Bend', "" Indiana's first ...""]","[0.2962962962962963, 0, 1.5677966101694916, 0]"
49,0.8696309739866908,"['Pete Buttigieg wants the FTC to fight big tech monopolies', 'During his CNN town hall event last night in New Hampshire', ' 2020 Democratic candidate Pete Buttigieg said that', ' if elected president', ' he would work to ...']","[0.43859649122807015, 0.43103448275862066, 0, 0.7619047619047619, -0.7619047619047619]"
50,-1.0401234567901234,"['Vogue can make anyone look glamorous', ' including Pete Buttigieg', 'Pete Buttigieg is having his Vogue moment. And Vogue has not let him down. The 37-year-old presidential candidate is featured in the June issue of the fashion ...']","[-2.25, 1.0, 0.20987654320987653]"
51,5.0321724060822905,"['Religious conservatives grapple with how to respond to Buttigieg', 'Religious conservatives are faced with a new challenge in responding to Pete Buttigieg', ' a Democratic candidate who is leaning into discussions on faith.']","[3.265625, 2.1511627906976747, -0.3846153846153846]"
52,0.9960294951786728,"[""Trump on 'Hannity'"", "" 'I'm rooting for' South Bend Mayor Pete Buttigieg"", 'Trump offered thoughts on several of his potential Democratic challengers for 2020', ' including South Bend Mayor Pete Buttigieg.']","[0, 0, 0.4146341463414634, 0.5813953488372093]"
53,0.4242726259541471,"['Presidential hopeful Pete Buttigieg’s unlikely link with Bernie Sanders', ""Presidential aspirant Pete Buttigieg speaks to the press at Gibson's Bookstore in Concord"", "" N.H. Photo by Kevin O'Connor/VTDigger. CONCORD"", ' N.H. — Two ...']","[0.21126760563380287, 0.4044943820224719, -0.19148936170212766, 0]"
54,4.268168016194332,"['2020 candidate Pete Buttigieg responds to anti-gay heckler at Iowa rally – video', 'Pete Buttigieg', ' the mayor of South Bend', ' Indiana', ' and Democratic presidential candidate', ' was heckled by a protester at a rally in Des Moines', ' Iowa. The person ...']","[0.9624999999999999, 0, 0, 0, 0.42105263157894735, 2.8846153846153846, 0]"
55,0.15503875968992248,"[""Buttigieg pressed on why he doesn't have policy proposals"", 'During a town hall', "" CNN's Anderson Cooper questions Democratic presidential candidate Pete Buttigieg on why his campaign website has no policy page.""]","[0, 0, 0.15503875968992248]"
56,-8.470588235294118,"['Buttigieg will no longer accept donations from lobbyists', ' returns $30', '250 contributions', 'Pete Buttigieg announced Friday that his campaign will no longer accept donations from registered lobbyists and will return over $30', '000 in donations.']","[0, 0, -8.470588235294118, 0, 0]"
57,-0.9001081373344147,"[""Buttigieg rises in polls as husband's popularity grows"", ""Presidential candidate Pete Buttigieg is rising in the 2020 polls and his husband Chasten's popularity grows. CNN's Kate Bennett reports.""]","[-0.9074074074074074, 0.007299270072992692]"
58,-0.41176470588235287,"['With eyes on the presidency', "" Mayor Pete seeks a 'generational alliance' to tackle climate change"", 'Pete Buttigieg', ' the 37-year-old Democratic mayor of South Bend', ' Indiana', ' is riding a wave of media attention as he campaigns to be the next United States ...']","[0, -0.7058823529411764, 0, 0, 0, 0.29411764705882354]"
59,0.2713013560008095,"['What Happened When Pete Buttigieg Tore Down Houses In Black And Latino South Bend', '""Everyone wants to find a villain', '"" a South Bend politician said of Mayor Pete Buttigieg\'s housing program. ""This is just how economic development happens.""']","[0.19753086419753085, 0, 0.07377049180327869]"
60,0.12213740458015267,"['Buttigieg', "" I wouldn't be running if I hadn't come out"", ""Mayor Pete Buttigieg discusses with CNN's Anderson Cooper how he thinks his life would've been different if he had come out sooner.""]","[0, 0, 0.12213740458015267]"
61,1.72,"['Buttigieg', ' Race', "" and an 'All Lives Matter' Speech"", 'After a speech surfaced with Pete Buttigieg saying ""All Lives Matter"" in 2015', ' racial issues in the South Bend police department', "" and Buttigieg's role in them"", ' are ...']","[0, 0, 0, 0, 1.72, 0, 0]"
62,0.21476510067114093,"['Pete Buttigieg wants a national service program. Could it heal a divided country?', 'Democratic 2020 presidential candidate Pete Buttigieg says a national *service* program for young adults could help ""social cohesion."" Not all agree.']","[0.0, 0.21476510067114093]"
63,0.21386517515454811,"['Buttigieg Lays Out Agenda For Black America', "" Explains 'All Lives Matter' Comment"", 'The 2020 Democratic candidate and mayor of a majority-white Indiana city has gone on urban radio and spoke to a major civil rights group and has addressed ...']","[0.37209302325581395, 0, -0.15822784810126583]"
64,0.0,"['Obama Alumni for Buttigieg', 'Susan Rice', "" Jay Carney and Stephanie Cutter are among Buttigieg's early donors.""]","[0, 0, 0]"
65,0.5358649789029536,"['Democratic presidential candidate Pete Buttigieg schedules first Richmond visit', "" Beto O'Rourke is in Short Pump on Tuesday"", 'Democratic presidential candidate Pete Buttigieg', ' the mayor of South Bend', ' Ind.', ' will visit Richmond on June 15.']","[0.20253164556962025, 0, 0.3333333333333333, 0, 0, 0]"
66,-1.8169057064388159,"[""Warren's the professor and Buttigieg is the charismatic student without his homework. Guess who voters like best?"", 'Washington (CNN) There were five Democratic candidates', "" back-to-back on the same stage at CNN's epic youth-centered town hall in New Hampshire"", ' and all ...']","[-1.9203539823008848, 0, 0.10344827586206896, 0]"
67,-0.9190834228428215,"['Pete Buttigieg remembers Richard Lugar', "" 'A great mayor"", "" senator and mentor'"", 'Presidential candidate Pete Buttigieg says fellow Hoosier and former Sen. Dick Lugar was a mentor.']","[0.42105263157894735, -1.6666666666666667, 0, 0.32653061224489793]"
68,0.3891402714932127,"['Watch live', ' Pete Buttigieg officially announces presidential campaign | TheHill', 'South Bend', ' Ind.', ' Mayor Pete Buttigieg will officially announce his run for president in his home state Sunday at 2 p.m..']","[0, 0.23529411764705882, 0, 0, 0.15384615384615385]"
69,1.6909506019095062,"['Democrats Have to Decide Whether Faith Is an Asset for 2020', 'The religious left has gotten giddy about South Bend Mayor Pete Buttigieg', ' but campaign infrastructure and policy matter more than rhetoric.']","[0, 0.3424657534246575, 1.3484848484848486]"
70,0.6496526729084869,"['Q&A', "" Pete Buttigieg digs Phish and Radiohead — but don't expect them at his inauguration"", 'Presidential candidate Pete Buttigieg defends his very millennial music taste', ' from his love of Dave Matthews jams to his preference for the difficult Radiohead ...']","[0, 0, 0.2077922077922078, 0.44186046511627913]"
71,0.0,"['How Astonishing Is Mayor Pete’s Rise?', 'Buttigieg has come a long way in a short time. But he has much', ' much further to go to catch up with the front-runners.']","[0, 0, 0]"
72,0.7943363844393592,"[""'You only get to be one person'"", ' Buttigieg', ' Maddow on coming out', "" weight of 'the closet'"", 'MSNBC host Rachel Maddow and 2020 Democratic presidential hopeful Pete Buttigieg have a frank discussion about life in the closet and coming out as gay.']","[0, 0, 0, 0.6956521739130435, 0.09868421052631576]"
73,4.620503144654087,"[""Seeing plenty that could be presidential in Indiana's Pete Buttigieg"", 'A breath of *fresh* air. Currently', ' our country is led by a man a questionable intellect', ' questionable moral character with a tenuous grasp of the English language.']","[0.23529411764705882, -0.7352941176470589, 2.5471698113207544, 2.5733333333333333]"
74,-2.337078651685393,"['Watch', ' In Boston', ' Pete Buttigieg Calls For New Generation Of Leadership', 'During an interview with Boston Public Radio', "" the South Bend Mayor said he's been pleasantly surprised at the success of his campaign.""]","[0, 0, 0, 0, -2.337078651685393]"
75,0.7668621700879765,"['Presidential candidate Pete Buttigieg returns to New Hampshire', 'South Bend', ' IN mayor speaks at event at Currier Museum.']","[0.4032258064516129, 0, 0.36363636363636365]"
76,3.2116647465437786,"[""Buttigieg on Trump official's 'hate hoax' criticism"", "" 'I'm not a master fisherman"", "" but I know bait when I see it'"", 'Pete Buttigieg refused to engage when asked about a Trump administration official who accused him of pushing a ""hate hoax"" during a back and forth with Vice ...']","[3.0, -1.2857142857142858, 0.5161290322580645, 0.98125]"
77,0.8588007736943907,"['An 18-year-old Pete Buttigieg won a JFK Library essay contest. His subject was Bernie Sanders.', 'Nearly two decades ago', ' an Indiana high school student won a national award from the John F. Kennedy Library for his essay about a little-known Vermont ...']","[-0.09574468085106383, 0, 0.9545454545454545]"
78,-0.5693220486868511,"[""No one had ever heard of 'Mayor Pete.' Why's he so popular now? [Opinion]"", ""Buttigieg's recent surge suggests that some Democrats are sick of the moral melodrama and want a candidate who is more about governing than grandstanding ...""]","[-0.6712328767123288, 0.10191082802547773]"
79,0.0,"['Buttigieg Talks Charter Schools', ' Warns “Free” College Is Less Progressive Than It Sounds – Education Next', 'The mayor of South Bend', ' Indiana', ' Pete Buttigieg', ' says charter schools “have a place” as “a laboratory for techniques that can be replicated.” Buttigieg', ' who is ...']","[0, 0, 0, 0, 0, 0, 0]"
80,-0.9685534591194969,"['Pete Buttigieg Sets L.A. Fundraiser Hosted By Ryan Murphy', ""The presidential candidacy of Pete Buttigieg has generated excitement among Hollywood's gay A-listers along with an outpouring of those ready to open their ...""]","[0, -0.9685534591194969]"
81,-0.6836111111111112,"['Davich', "" Pete Buttigieg's public kiss reflects much more than another political photo op"", 'When I watched South Bend Mayor Pete Buttigieg embrace and kiss his husband', ' Chasten Buttigieg', ' I was genuinely touched.']","[0, -0.1125, 0, 1.3888888888888888, -1.96]"
82,0.6857142857142857,"['Pete Buttigieg and Beto O’Rourke Stake Out Similar Turf in a Crowded Field', 'As the presidential nominating contest narrows next year', ' there may not be room for two white men under 50 who present themselves as mainstream ...']","[0, 0.2857142857142857, 0.4]"
83,-0.6125,"['Democratic hopefuls could learn from Bernie Sanders and Pete Buttigieg | TheHill', 'Longtime scholar Dan Nimmo', ' whose research has contributed to the disciplines of political science', ' journalism', ' and communication', ' was one of the first to ...']","[-0.6125, 0, 0, 0, 0, 0]"
84,-0.07243983010854177,"['Pete Buttigieg Sets L.A. Fundraiser Hosted by Gay Hollywood A-List (Exclusive)', ""The Hollywood Reporter has learned that plans are underway for what will most certainly be Democratic presidential candidate Pete Buttigieg's most high-profile ...""]","[-0.11538461538461539, 0.04294478527607362]"
85,0.12698412698412698,"['Buttigieg', ' Fox News in talks on town hall | TheHill', 'Democratic presidential candidate Pete Buttigieg is in talks with Fox News about appearing in a town hall event on the network', ' a campaign spokesperson told ...']","[0, 0, 0.12698412698412698, 0]"
86,-0.3369259948207316,"['If Pete Buttigieg’s face is his message', ' it’s not yet complete', 'The 37-year-old mayor is rising in the presidential polls — but will youth', ' a great résumé and phrases such as “we need generational change” be enough?']","[0.641025641025641, 0, 0.33783783783783783, -1.3157894736842104]"
87,-0.3643790849673202,"['Joe Biden', ' Pete Buttigieg see both good and bad news in latest Quinnipiac Poll', 'WASHINGTON – A new presidential poll has both good and bad news for Democratic hopefuls Joe Biden and Pete Buttigieg. A majority of Democratic voters ...']","[0, -0.10294117647058823, -0.261437908496732]"
88,-0.3607594936708861,"['Silver Bulletpoints', ' We’ve Got Your Backlash To The Buttigieg Backlash', ""Welcome to the first edition of … [taps microphone and grins sheepishly] … Silver Bulletpoints. You don't want to know how much time we spent workshopping ...""]","[0, 0, -0.3607594936708861]"
89,-0.8937458854509548,"['Buttigieg is a symbol for a rising Christian left', ""Erick Erickson's comments about Pete Buttigieg represent the fear by some on the Christian right of an incipient and growing progressive Christian movement"", ' ...']","[0.1836734693877551, -1.0774193548387099, 0]"
90,-3.696108550947261,"[""Behind the media's fascination with Mayor Pete Buttigieg"", 'Olivia Nuzzi', ' who just wrote a NYMag cover story about Mayor Pete Buttigieg', ' says the candidate is benefiting from being so available for interviews', ' ""Nobody ...']","[-2.1607142857142856, 0, 0.14516129032258066, -1.6805555555555556, 0]"
91,0.4458041958041957,"['Opinion', ' Buttigieg confused about meaning of freedom', '""Buttigieg\'s remarks confuse freedom with the power to do or to have whatever one desires.""']","[0, 0.5227272727272727, -0.07692307692307697]"
92,-1.5782759249134317,"['Things Stacey Abrams and Pete Buttigieg get that most other pols don’t', 'Stacey Abrams is an African American woman', ' of “sturdy build” she says', "" from the South who barely lost the Georgia governor's race"", ' has made voting rights her ...']","[0, 0, -1.3333333333333333, 0.2711864406779661, -0.5161290322580645]"
93,-1.3447420634920635,"['Pete Buttigieg', ' God does not have a political party', 'Pete Buttigieg opened up about his faith during a CNN town hall', ' expressing confidence that he will be able to unite many different groups of people because ...']","[0, 0, -0.3968253968253968, -0.9479166666666667]"
94,4.648912674142032,"['Buttigieg on Pence', ' My quarrel is with this ...', 'Democratic presidential candidate Mayor Pete Buttigieg says his faith influences the way he sees the politics', ' and explains why it conflicts with Vice President ...']","[0, 1.75, -0.08256880733944955, 2.9814814814814814]"
95,-0.9524503311258279,"[""Buttigieg explains how he'd campaign against Trump"", 'Democratic presidential candidate Pete Buttigieg discusses how he would take on President Trump if he were to secure the Democratic nomination in 2020.']","[-0.8200000000000001, -0.13245033112582782]"
96,0.597233360064154,"['Pete Buttigieg Offers America Double Relief', 'He can deliver us from a scandal-plagued presidency and transform the relationship between gay and straight America.']","[0.20930232558139536, 0.3879310344827586]"
97,0.0,"['Gwyneth Paltrow', ' Bradley Whitford Among Co-Hosts for Pete Buttigieg’s Next L.A. Fundraising Swing', 'Pete Buttigieg', ' the mayor of South Bend', ' Ind.', ' is making a big push for Los Angeles campaign cash next month.']","[0, 0.0, 0, 0, 0, 0]"
98,-0.992948717948718,"['2020 candidate Pete Buttigieg joins Stop & Shop workers in Malden', 'The 2020 Democratic presidential candidate known as ""Mayor Pete"" joined striking Stop and Shop workers in Malden Friday.']","[-0.38461538461538464, -0.6083333333333333]"
99,-0.9722222222222222,"['Buttigieg clarifies comparison of Trump-Sanders voters', 'During a CNN town hall', ' South Bend', ' Indiana', ' Mayor Pete Buttigieg clarified comments he made comparing supporters of President Trump and Sen. Bernie ...']","[0, 0, 0, 0, -0.9722222222222222]"
100,0.5625337012719257,"[""Mayor Pete Buttigieg's Unlikely"", ' Untested', ' Unprecedented Presidential Campaign', ""He's running as a healer"", "" not a fighter—but 'Mayor Pete' Buttigieg has become the first breakout candidate of the 2020 Democratic primary.""]","[-0.5161290322580645, 0, 1.4444444444444444, -0.6666666666666666, 0.3008849557522124]"
101,-0.33999999999999997,"['South Bend Mayor Pete Buttigieg out of town for nearly half the days in recent months', 'SOUTH BEND — From Austin', ' Texas', ' to West Hollywood', ' Calif.', "" South Bend Mayor Pete Buttigieg's presidential bid has taken him out of town nearly half of the ...""]","[0, 0, 0, -0.5, 0, 0.16]"
102,0.016701754385964884,"['Democratic Presidential Candidate Pete Buttigieg On Trade', ' Military Force And More', 'In a wide-ranging interview with NPR', ' presidential hopeful Mayor Pete Buttigieg answers questions about everything from trade and the use of military force to ...']","[0.2807017543859649, 0, 0, -0.264]"
103,0.6578947368421052,"[""'Seniors for Buttigieg'"", ' Why voters twice his age feel drawn to the millennial mayor', 'When Barbara Paulding was 44 years old', ' Joe Biden had been a member of the United States Senate from Delaware for more than a decade -- and Pete ...']","[0, 0, 0.6578947368421052, 0]"
104,0.8490566037735849,"['Mayor Pete Buttigieg asks for help diversifying his base', 'At a high school in North Charleston', ' South Carolina', ' Democratic presidential candidate Pete Buttigieg made an unusual pitch to voters. He asked the mostly ...']","[0, 0, 0, 0.8490566037735849]"
105,1.6794871794871797,"['Pete Buttigieg', ' Presidential candidate posts positions on 27 issues', 'Democratic presidential hopeful Pete Buttigieg is seemingly everywhere these days — the pages of your local newspaper', ' on the radio', ' on TV', ' even on late ...']","[0, 1.9615384615384617, -0.28205128205128205, 0, 0, 0]"
